codigo,altura,ano_nascimento,nome,peso,posicao,time,assistencias,bloqueios,carrinhos,chutes_certos,chutes_total,cruzamentos,faltas_cometidas,faltas_sofridas,gols,impedimentos,passes,roubadas,titular,banco,saiu,entrou,amarelo,vermelho
589316,1.66,"8 September, 1992",Bernard,52,Forward,Brasil,0,1,0,0,0,3,1,1,0,0,20,2,0.0,3.0,0.0,2.0,0.0,0.0
589686,1.85,"25 December, 1986",Aleksei Kozlov,78,Defender,Rússia,0,3,3,0,0,2,4,0,0,0,58,15,2.0,1.0,1.0,0.0,1.0,0.0
589810,1.83,"25 January, 1993",Pavel Mogilevets,70,Midfielder,Rússia,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
590168,1.82,"30 July, 1980",Rahman Ahmadi,77,Goalkeeper,Irã,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
595794,1.80,"28 August, 1992",Ismael Diomande,75,Midfielder,C. Marfim,0,0,0,0,0,0,0,0,0,0,2,0,0.0,3.0,0.0,1.0,0.0,0.0
596331,1.86,"28 November, 1985",Brayan Beckeles,80,Defender,Honduras,1,1,6,1,4,6,3,1,0,0,88,14,3.0,0.0,0.0,0.0,0.0,0.0
596441,1.75,"21 July, 1983",Johnny Acosta,78,Defender,Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
596442,1.84,"3 June, 1989",Óscar Duarte,85,Defender,Costa Rica,0,3,8,2,3,1,6,2,1,0,111,17,3.0,0.0,0.0,0.0,0.0,0.0
599865,1.82,"10 November, 1990",Aron Johannsson,75,Forward,Estados Unidos,0,0,0,1,1,0,0,0,0,0,9,0,0.0,3.0,0.0,1.0,0.0,0.0
602354,1.82,"8 August, 1992",Josip Drmic,70,Forward,Suíça,2,0,0,3,3,4,1,2,0,1,25,5,2.0,1.0,2.0,1.0,0.0,0.0
604284,1.93,"28 January, 1993",John Brooks,78,Defender,Estados Unidos,0,2,0,1,1,0,0,1,1,0,12,2,0.0,2.0,0.0,1.0,0.0,0.0
604434,1.78,"26 June, 1992",Joel Campbell,69,Forward,Costa Rica,1,0,3,1,5,6,4,12,1,4,53,7,3.0,0.0,2.0,0.0,0.0,0.0
604437,1.78,"25 March, 1991",Diego Calvo,71,Midfielder,Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
604444,1.79,"17 March, 1992",Yeltsin Tejeda,66,Midfielder,Costa Rica,0,0,14,0,0,1,5,1,0,0,105,15,3.0,0.0,2.0,0.0,0.0,0.0
604558,1.85,"17 October, 1993",Kenneth Omeruo,71,Defender,Nigéria,0,1,5,0,0,0,3,3,0,0,105,30,3.0,0.0,0.0,0.0,1.0,0.0
604564,1.77,"17 September, 1991",Uche Nwofor,75,Forward,Nigéria,0,0,0,0,0,0,0,0,0,0,3,0,0.0,3.0,0.0,1.0,0.0,0.0
604572,1.70,"12 December, 1992",Ramón Azeez,70,Midfielder,Nigéria,0,0,0,0,0,3,0,2,0,0,40,3,1.0,2.0,1.0,0.0,0.0,0.0
604618,1.63,"17 August, 1992",Edgar Salli,64,Midfielder,Camarões,0,0,2,0,0,2,2,2,0,0,17,1,0.0,3.0,0.0,2.0,1.0,0.0
605046,1.79,"21 February, 1991",Riyad Mahrez,66,Forward,Argélia,0,0,3,0,1,1,3,3,0,0,11,3,1.0,2.0,1.0,0.0,0.0,0.0
605529,1.71,"20 January, 1991",Álex Ibarra,70,Midfielder,Equador,0,0,0,2,2,1,2,1,0,0,4,1,0.0,3.0,0.0,1.0,0.0,0.0
606860,1.77,"9 February, 1984",Andrey Eshchenko,62,Defender,Rússia,1,1,4,2,3,4,1,0,0,0,72,1,1.0,2.0,0.0,1.0,0.0,0.0
607949,1.86,"26 May, 1988",Luis Neto,71,Defender,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
608422,1.88,"19 May, 1990",Víctor Ibarbo,78,Forward,Colômbia,0,0,6,0,0,2,5,3,0,0,26,4,2.0,1.0,1.0,0.0,0.0,0.0
608424,1.82,"10 May, 1987",Emmanuel Emenike,90,Forward,Nigéria,2,2,4,3,7,6,3,2,0,1,50,8,3.0,0.0,0.0,0.0,0.0,0.0
608491,1.91,"14 May, 1993",Oliver Zelenika,82,Goalkeeper,Croácia,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
612564,1.81,"16 November, 1992",Marcelo Brozovic,68,Midfielder,Croácia,0,0,2,1,2,0,1,0,0,0,13,1,0.0,2.0,0.0,1.0,0.0,0.0
615000,1.79,"20 October, 1992",Mattia De Sciglio,74,Defender,Itália,0,2,0,0,0,9,3,0,0,0,31,3,1.0,1.0,0.0,0.0,1.0,0.0
618109,1.86,"5 May, 1991",Raúl Jiménez,76,Forward,México,0,0,0,1,1,0,0,0,0,0,1,0,0.0,3.0,0.0,1.0,0.0,0.0
618251,1.82,"27 June, 1989",Hwang Seok-Ho,80,Defender,Coreia,0,0,0,0,0,0,0,0,0,0,8,0,0.0,2.0,0.0,1.0,0.0,0.0
618254,1.80,"10 March, 1989",Park Jong-Woo,74,Midfielder,Coreia,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
618262,1.65,"10 January, 1992",Christian Atsu,68,Midfielder,Gana,0,2,2,4,9,12,4,1,0,2,84,7,3.0,0.0,2.0,0.0,0.0,0.0
618613,1.76,"25 September, 1992",Massimo Luongo,75,Midfielder,Austrália,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
619042,1.84,"12 July, 1995",Luke Shaw,75,Defender,Inglaterra,0,0,1,1,1,1,1,3,0,0,43,11,1.0,2.0,0.0,0.0,0.0,0.0
619171,1.77,"25 November, 1987",El Arabi Soudani,75,Forward,Argélia,0,1,4,0,0,1,2,4,0,0,5,2,1.0,2.0,1.0,1.0,0.0,0.0
620075,1.72,"17 February, 1990",Edin Visca,67,Forward,Bósnia,0,0,0,2,3,2,1,0,0,0,5,0,0.0,3.0,0.0,2.0,0.0,0.0
622285,1.87,"28 November, 1984",Chigozie Agbim,83,Goalkeeper,Nigéria,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
634279,1.81,"8 April, 1992",Maty Ryan,73,Goalkeeper,Austrália,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0
634282,1.72,"2 June, 1993",Adam Taggart,69,Forward,Austrália,0,1,0,0,0,0,1,0,0,1,4,1,1.0,2.0,1.0,1.0,0.0,0.0
635841,1.83,"14 February, 1994",Terence Kongolo,70,Defender,Holanda,0,0,2,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,1.0,0.0,0.0
638926,1.80,"11 October, 1992",Jean-Daniel Akpa,70,Defender,C. Marfim,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
640301,1.87,"19 January, 1994",Matthias Ginter,85,Defender,Alemanha,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
644835,1.83,"20 June, 1993",Sead Kolasinac,82,Defender,Bósnia,0,1,6,1,1,2,4,2,0,0,95,17,2.0,1.0,0.0,0.0,0.0,0.0
644865,1.83,"15 January, 1992",Joel Veltman,73,Defender,Holanda,0,0,1,0,0,0,2,0,0,0,5,0,0.0,2.0,0.0,1.0,0.0,0.0
648645,1.68,"18 January, 1993",Juan Quintero,64,Midfielder,Colômbia,0,0,1,2,3,1,0,1,1,0,23,4,1.0,2.0,0.0,1.0,0.0,0.0
649698,1.76,"29 July, 1990",Oleg Shatov,64,Midfielder,Rússia,0,0,3,1,2,4,2,2,0,0,70,3,3.0,0.0,3.0,0.0,1.0,0.0
650461,1.80,"10 September, 1987",Ivan Franjic,77,Defender,Austrália,1,1,4,0,0,1,0,1,0,0,18,0,1.0,0.0,1.0,0.0,0.0,0.0
650483,1.80,"24 December, 1986",Yong Lee,74,Defender,Coreia,0,4,6,1,1,3,4,2,0,0,121,17,3.0,0.0,0.0,0.0,1.0,0.0
650765,1.70,"5 November, 1990",Luis Garrido,73,Midfielder,Honduras,0,1,7,0,0,1,1,1,0,0,55,7,2.0,1.0,1.0,0.0,1.0,0.0
655435,1.68,"25 December, 1992",Ogenyi Onazi,73,Midfielder,Nigéria,0,1,15,5,11,4,5,3,0,0,168,32,3.0,0.0,0.0,0.0,0.0,0.0
656341,1.84,"14 September, 1990",Juwon Oshaniwa,69,Defender,Nigéria,0,4,9,0,0,9,6,4,0,0,81,14,3.0,0.0,0.0,0.0,1.0,0.0
656342,1.83,"16 August, 1990",Godfrey Oboabona,85,Defender,Nigéria,0,0,0,0,0,0,1,0,0,0,24,4,1.0,1.0,0.0,0.0,0.0,0.0
656343,1.95,"16 July, 1989",Azubuike Egwuekwe,91,Defender,Nigéria,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
656351,1.84,"25 September, 1990",Ruben Gabriel,86,Midfielder,Nigéria,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
656358,1.68,"23 March, 1988",Ejike Uzoenyi,62,Midfielder,Nigéria,0,0,0,0,1,0,0,0,0,0,0,0,0.0,3.0,0.0,1.0,0.0,0.0
657130,1.88,"18 June, 1988",Islam Slimani,79,Forward,Argélia,1,0,3,4,6,0,2,1,2,1,38,4,2.0,1.0,1.0,1.0,0.0,0.0
660387,1.86,"20 December, 1991",Fabian Schar,85,Defender,Suíça,0,1,0,0,0,0,0,1,0,0,18,7,1.0,2.0,0.0,0.0,0.0,0.0
660520,1.75,"20 September, 1990",Waylon Francis,73,Defender,Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
660536,1.83,"12 May, 1992",Erik Durm,73,Defender,Alemanha,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
685141,1.64,"14 March, 1988",Jose Vazquez,68,Midfielder,México,0,2,5,0,2,0,6,3,0,0,120,15,3.0,0.0,0.0,0.0,2.0,0.0
688883,1.71,"19 April, 1995",Carlos Gruezo,67,Midfielder,Equador,0,1,0,0,1,0,2,1,0,0,21,6,1.0,2.0,0.0,1.0,0.0,0.0
698366,1.83,"20 April, 1990",Nabil Ghilas,85,Forward,Argélia,0,0,1,0,1,0,2,0,0,0,9,6,0.0,3.0,0.0,3.0,1.0,0.0
699302,1.77,"12 May, 1996",Fabrice Olinga,66,Forward,Camarões,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
706676,1.90,"1 January, 1989",Esseid Belkalem,90,Defender,Argélia,0,1,1,0,1,0,1,2,0,0,28,11,1.0,1.0,0.0,1.0,0.0,0.0
706821,1.82,"9 January, 1985",Cedric Si Mohamed,68,Goalkeeper,Argélia,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
709617,1.91,"24 March, 1989",Andrey Semenov,86,Defender,Rússia,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
716865,1.71,"13 January, 1992",Santiago Arias,68,Defender,Colômbia,0,3,1,1,2,1,1,0,0,0,41,13,1.0,2.0,0.0,2.0,0.0,0.0
719156,1.68,"31 January, 1987",Abdelmoumene Djabou,66,Forward,Argélia,1,0,3,2,3,5,2,5,1,1,34,7,2.0,1.0,2.0,0.0,0.0,0.0
723261,1.82,"18 December, 1992",Rashid Sumaila,80,Defender,Gana,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
723625,1.75,"9 July, 1993",DeAndre Yedlin,68,Defender,Estados Unidos,0,1,1,0,0,2,0,0,0,0,7,2,0.0,3.0,0.0,2.0,0.0,0.0
724860,1.85,"18 April, 1995",Divock Origi,75,Forward,Bélgica,0,1,1,5,6,1,2,2,1,2,15,2,0.0,3.0,0.0,3.0,0.0,0.0
724862,1.96,"26 December, 1985",Juan Montes,75,Defender,Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
727328,1.81,"28 February, 1993",Éder Balanta,78,Defender,Colômbia,0,3,1,0,0,0,2,0,0,0,21,8,1.0,2.0,0.0,0.0,0.0,0.0
732955,1.84,"20 January, 1995",José María Giménez,80,Defender,Uruguai,0,4,5,0,0,0,3,2,0,0,35,9,2.0,1.0,0.0,0.0,0.0,0.0
735697,1.87,"30 April, 1991",Ebenezer Odunlami,70,Defender,Nigéria,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
735699,1.65,"24 December, 1992",Michael Babatunde,72,Forward,Nigéria,1,0,5,2,2,1,3,2,0,2,37,5,2.0,1.0,2.0,0.0,0.0,0.0
735764,1.80,"5 February, 1995",Adnan Januzaj,75,Midfielder,Bélgica,0,0,2,0,0,0,1,2,0,0,14,4,1.0,2.0,0.0,0.0,0.0,0.0
736396,1.71,"16 October, 1987",Rony Martínez,75,Forward,Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
738854,1.85,"21 September, 1993",Ante Rebic,80,Forward,Croácia,0,1,0,2,2,0,3,0,0,0,12,4,0.0,2.0,0.0,3.0,0.0,1.0
740234,1.81,"11 August, 1993",Alireza Jahanbakhsh,78,Forward,Irã,0,0,3,1,1,1,0,1,0,0,13,2,0.0,3.0,0.0,3.0,0.0,0.0
748968,1.73,"17 May, 1993",Rafa,66,Forward,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
787674,1.72,"6 June, 1995",Julian Green,60,Midfielder,Estados Unidos,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
794286,1.90,"29 October, 1988",Sylvain Gbohouo,82,Goalkeeper,C. Marfim,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
797903,1.89,"24 November, 1994",Nabil Bentaleb,68,Midfielder,Argélia,0,4,9,1,2,2,3,1,0,0,112,26,3.0,0.0,0.0,0.0,1.0,0.0
821845,1.93,"15 June, 1993",Sayouba Mandé,89,Goalkeeper,C. Marfim,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
826222,1.82,"13 September, 1993",Luis López,75,Goalkeeper,Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
826260,1.90,"1 February, 1989",Reza Haghighi,80,Midfielder,Irã,0,0,0,0,0,0,0,0,0,0,2,0,0.0,3.0,0.0,1.0,0.0,0.0
826585,1.78,"14 April, 1992",Loic Feudjou,86,Goalkeeper,Camarões,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
826586,1.75,"28 August, 1992",Cedric Djeugoue,78,Defender,Camarões,0,0,1,0,0,0,0,0,0,0,9,0,1.0,2.0,0.0,0.0,0.0,0.0
